ok,status,latency_ms,tokens_generated
True,200,3717.4763679504395,150
True,200,3509.413957595825,150
True,200,2844.932794570923,150
True,200,3793.0004596710205,150
True,200,3393.9807415008545,150
True,200,3281.602144241333,150
True,200,3209.667205810547,150
True,200,3436.664581298828,150
True,200,3270.442008972168,150
True,200,3460.409641265869,150
True,200,3235.124111175537,150
True,200,3664.048194885254,150
True,200,3253.614664077759,150
True,200,3642.8728103637695,150
True,200,3201.3416290283203,150
True,200,3400.5467891693115,150
True,200,3370.912790298462,150
True,200,3455.0700187683105,150
True,200,3201.9457817077637,150
True,200,3459.9506855010986,150
True,200,3202.4097442626953,150
True,200,3433.7916374206543,150
True,200,3450.962543487549,150
True,200,3449.864149093628,150
True,200,3231.3923835754395,150
True,200,3469.306707382202,150
True,200,3236.0360622406006,150
True,200,3460.9246253967285,150
True,200,3278.625249862671,150
True,200,3442.854642868042,150
True,200,3261.8823051452637,150
True,200,2961.376428604126,150
True,200,3699.1424560546875,150
True,200,3415.1737689971924,150
True,200,3240.6673431396484,150
True,200,3501.2712478637695,150
True,200,4699.409961700439,150
True,200,3466.8519496917725,150
True,200,3209.6571922302246,150
True,200,3462.5205993652344,150
True,200,3228.135347366333,150
True,200,3437.800645828247,150
True,200,3325.921058654785,150
True,200,2285.628318786621,64
True,200,2817.2779083251953,150
True,200,3700.878143310547,150
True,200,3474.0500450134277,150
True,200,3269.1566944122314,150
True,200,3446.4852809906006,150
True,200,3274.669647216797,150
True,200,3477.670669555664,150
True,200,3174.9792098999023,150
True,200,3433.321714401245,150
True,200,3310.8036518096924,150
True,200,3452.885389328003,150
True,200,3242.9394721984863,150
True,200,3730.637788772583,150
True,200,3220.484733581543,150
True,200,3442.2738552093506,150
True,200,3242.624521255493,150
True,200,3474.7660160064697,150
True,200,3309.7641468048096,150
True,200,2809.269666671753,150
True,200,3854.688882827759,150
